customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,gender,senior_citizen,has_tech_support,has_streaming,has_online_security,has_online_backup,paperless_billing,num_products,num_support_tickets,avg_call_duration,days_since_last_contact,churn
CUST009360,22,48.12,1059.36,Month-to-month,Mailed check,No,Male,No,1,0,0,0,0,2,2,14.68,12,0
CUST009361,53,94.94,5026.29,Two year,Electronic check,DSL,Male,No,0,1,0,1,0,3,1,4.57,1,0
CUST009362,16,67.17,1062.75,Month-to-month,Mailed check,DSL,Female,Yes,0,0,0,1,1,4,0,1.0,10,1
CUST009363,6,83.57,505.63,Month-to-month,Electronic check,DSL,Female,No,1,0,0,0,1,2,1,2.49,50,0
CUST009364,10,103.23,1010.95,Month-to-month,Electronic check,DSL,Female,No,0,1,0,1,1,5,4,4.8,17,1
CUST009365,21,92.94,1963.34,Two year,Credit card (automatic),Fiber optic,Male,No,1,1,1,1,0,1,3,1.49,35,0
CUST009366,22,93.0,2044.36,Month-to-month,Electronic check,DSL,Female,No,0,0,1,1,0,2,0,1.0,29,0
CUST009367,49,69.82,3499.18,One year,Electronic check,Fiber optic,Male,No,0,0,1,0,0,3,5,1.4,34,1
CUST009368,47,84.85,4068.49,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,0,0,1,2,2.17,41,1
CUST009369,26,70.34,1802.1,Month-to-month,Credit card (automatic),No,Male,No,0,0,1,1,1,3,2,5.42,60,1
CUST009370,45,34.77,1546.6,Month-to-month,Bank transfer (automatic),No,Female,Yes,1,0,0,1,1,4,0,11.63,7,0
CUST009371,6,72.57,445.65,Two year,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,0,0,5,3,2.14,1,0
CUST009372,1,71.41,71.8,One year,Electronic check,DSL,Male,No,0,0,0,0,0,2,1,13.67,21,1
CUST009373,62,79.59,5007.1,One year,Mailed check,DSL,Female,No,0,1,1,0,0,5,0,14.42,71,1
CUST009374,2,61.8,123.09,Month-to-month,Electronic check,Fiber optic,Female,Yes,0,1,0,0,0,2,0,8.82,4,1
CUST009375,8,45.96,355.59,Month-to-month,Electronic check,DSL,Male,No,1,1,1,1,1,2,3,5.91,80,0
CUST009376,35,81.41,2897.26,One year,Bank transfer (automatic),No,Male,No,0,0,1,1,0,2,1,1.17,59,0
CUST009377,15,32.17,481.52,One year,Credit card (automatic),Fiber optic,Male,No,0,0,0,0,1,3,1,6.44,99,0
CUST009378,62,101.47,6411.9,One year,Electronic check,No,Female,No,0,1,1,0,0,2,0,4.54,10,0
CUST009379,10,59.21,595.93,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,0,1,3,1,1.28,15,0
CUST009380,1,71.14,73.4,Two year,Electronic check,No,Female,No,0,0,0,0,1,2,1,1.0,53,0
CUST009381,10,78.96,814.66,Month-to-month,Electronic check,No,Male,No,0,1,0,0,0,2,0,2.43,9,0
CUST009382,25,79.77,1954.58,Month-to-month,Electronic check,DSL,Male,No,1,0,0,0,1,5,0,10.47,112,1
CUST009383,14,29.78,411.01,Two year,Credit card (automatic),Fiber optic,Male,No,1,0,1,0,0,2,0,7.75,4,0
CUST009384,22,85.6,1897.65,One year,Electronic check,DSL,Female,No,0,0,0,0,1,2,1,1.33,12,0
CUST009385,62,72.58,4539.93,Month-to-month,Bank transfer (automatic),No,Female,No,1,1,0,0,0,3,1,4.76,18,1
CUST009386,72,49.12,3449.87,One year,Electronic check,Fiber optic,Female,No,0,1,0,0,1,2,3,2.55,6,0
CUST009387,9,46.26,422.41,Month-to-month,Mailed check,DSL,Female,No,1,1,0,0,1,4,2,18.58,1,0
CUST009388,18,56.65,1034.32,Month-to-month,Mailed check,No,Male,No,1,1,1,1,1,1,2,1.0,64,0
CUST009389,23,32.53,738.02,One year,Electronic check,DSL,Female,No,0,0,1,0,1,2,2,2.87,11,0
CUST009390,72,108.06,8033.99,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,1,0,1,0,1,0,2.17,25,0
CUST009391,72,102.15,7229.1,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,1,0,1,0,1,2,4.11,6,0
CUST009392,8,76.29,625.32,Month-to-month,Electronic check,No,Male,Yes,0,1,1,0,0,3,4,1.0,39,1
CUST009393,38,59.42,2221.49,Month-to-month,Bank transfer (automatic),No,Female,No,1,1,1,1,1,2,2,2.13,3,0
CUST009394,14,60.07,866.34,Month-to-month,Mailed check,Fiber optic,Female,No,1,1,0,1,1,4,2,19.45,37,0
CUST009395,1,83.95,79.29,Two year,Bank transfer (automatic),DSL,Male,No,1,0,1,0,1,2,2,1.69,31,0
CUST009396,1,108.95,111.66,One year,Bank transfer (automatic),DSL,Male,No,0,0,0,0,1,2,4,2.75,26,0
CUST009397,18,50.74,944.69,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,1,0,3,0,4.05,34,1
CUST009398,20,37.06,751.29,One year,Credit card (automatic),DSL,Male,No,1,1,0,0,1,3,3,2.35,9,0
CUST009399,1,103.69,101.38,Two year,Electronic check,Fiber optic,Female,No,0,0,0,1,1,3,3,8.07,27,1
CUST009400,34,20.32,694.98,One year,Electronic check,Fiber optic,Male,No,0,1,1,0,1,3,2,28.73,1,0
CUST009401,10,39.79,388.16,Month-to-month,Bank transfer (automatic),Fiber optic,Female,Yes,1,1,0,0,1,1,1,6.08,8,1
CUST009402,24,58.83,1414.06,Month-to-month,Electronic check,DSL,Male,No,1,1,1,1,1,3,2,13.92,29,1
CUST009403,10,25.99,260.33,Two year,Electronic check,Fiber optic,Female,No,1,1,0,1,0,2,1,1.0,17,0
CUST009404,5,92.8,468.63,Month-to-month,Electronic check,DSL,Male,No,0,0,1,1,1,2,0,4.34,0,0
CUST009405,15,86.42,1288.97,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,0,0,0,1,4,1,2.48,26,0
CUST009406,7,50.63,343.29,One year,Electronic check,Fiber optic,Female,No,0,0,1,1,0,2,1,2.99,53,0
CUST009407,22,96.99,2150.4,Month-to-month,Electronic check,Fiber optic,Male,No,1,1,0,0,1,3,0,15.03,0,0
CUST009408,6,101.23,600.89,Two year,Electronic check,DSL,Female,No,1,1,0,1,1,2,1,6.12,35,0
CUST009409,21,62.17,1265.48,Two year,Mailed check,Fiber optic,Male,No,0,0,0,0,0,1,1,3.65,7,0
CUST009410,5,53.73,268.38,One year,Bank transfer (automatic),Fiber optic,Female,No,1,0,1,1,1,2,1,3.09,3,1
CUST009411,33,120.0,4020.87,Two year,Mailed check,DSL,Male,No,0,0,0,0,0,3,0,1.0,23,0
CUST009412,42,83.03,3524.2,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,1,0,0,1,2,2,17.88,30,1
CUST009413,3,71.41,213.04,One year,Bank transfer (automatic),Fiber optic,Female,No,1,0,0,1,1,2,1,3.41,1,1
CUST009414,18,99.09,1788.42,One year,Mailed check,DSL,Female,No,1,0,0,0,1,4,1,7.48,1,0
CUST009415,2,72.55,147.82,Month-to-month,Mailed check,DSL,Female,No,0,1,0,1,1,1,2,7.01,56,1
CUST009416,27,52.36,1370.44,Two year,Bank transfer (automatic),DSL,Female,No,0,1,0,0,0,2,2,4.88,2,0
CUST009417,9,67.0,607.92,Two year,Mailed check,DSL,Female,No,1,0,0,1,0,4,2,13.01,0,0
CUST009418,22,90.97,1967.81,Two year,Credit card (automatic),DSL,Female,No,1,1,1,0,0,4,3,2.99,10,0
CUST009419,21,20.0,421.0,One year,Credit card (automatic),DSL,Female,No,0,0,0,0,0,2,2,5.84,47,0
CUST009420,72,57.8,4336.86,Month-to-month,Bank transfer (automatic),DSL,Female,No,1,0,0,1,1,4,0,2.43,27,0
CUST009421,23,99.58,2374.37,Month-to-month,Credit card (automatic),No,Male,No,0,0,0,0,1,1,0,14.78,48,1
CUST009422,26,52.2,1352.78,Month-to-month,Bank transfer (automatic),DSL,Male,Yes,0,0,0,1,1,2,1,7.73,2,0
CUST009423,15,103.65,1585.62,Month-to-month,Electronic check,Fiber optic,Female,Yes,0,1,1,0,0,4,2,3.64,17,1
CUST009424,72,100.37,7071.49,Month-to-month,Mailed check,DSL,Female,No,0,0,0,0,0,4,2,1.0,38,1
CUST009425,45,63.36,2871.36,One year,Electronic check,No,Male,No,0,0,0,0,1,2,2,7.95,37,1
CUST009426,10,50.79,504.09,One year,Electronic check,Fiber optic,Male,No,0,1,1,0,1,1,3,10.19,35,1
CUST009427,55,57.82,3221.29,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,1,0,0,1,1,7.41,66,1
CUST009428,16,120.0,1884.01,Month-to-month,Electronic check,Fiber optic,Male,No,1,1,1,1,1,2,2,34.57,9,0
CUST009429,52,111.86,5837.29,Month-to-month,Electronic check,DSL,Male,Yes,1,1,0,0,1,3,2,1.0,4,1
CUST009430,51,68.13,3539.87,One year,Mailed check,No,Female,No,0,0,0,0,1,2,1,2.8,7,0
CUST009431,6,49.8,287.29,Two year,Electronic check,DSL,Male,No,1,0,1,0,1,2,3,4.38,15,0
CUST009432,36,67.93,2522.48,One year,Electronic check,Fiber optic,Female,No,1,0,0,0,1,3,1,3.96,5,1
CUST009433,10,71.1,704.51,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,0,0,0,0,4,4,10.84,64,0
CUST009434,10,33.92,326.79,Month-to-month,Mailed check,No,Male,No,0,1,0,0,0,1,3,1.1,15,0
CUST009435,10,67.0,677.96,One year,Credit card (automatic),DSL,Male,No,0,0,1,0,0,3,1,1.0,106,0
CUST009436,38,98.06,3641.37,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,0,1,0,1,4,2,1.0,51,0
CUST009437,7,20.02,135.98,Two year,Bank transfer (automatic),DSL,Female,No,0,1,1,0,1,2,2,9.35,23,0
CUST009438,1,85.66,83.28,Month-to-month,Mailed check,Fiber optic,Male,No,0,0,1,0,1,4,1,12.54,19,1
CUST009439,37,99.37,3695.38,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,0,0,1,0,3,0,5.19,9,0
CUST009440,5,50.99,255.28,Month-to-month,Electronic check,No,Male,Yes,0,1,0,1,1,1,4,3.82,58,1
CUST009441,3,107.35,322.94,One year,Bank transfer (automatic),DSL,Female,No,0,0,0,0,0,2,1,1.56,14,1
CUST009442,8,47.74,380.21,Month-to-month,Mailed check,Fiber optic,Male,No,1,0,1,0,0,3,2,5.19,20,0
CUST009443,14,76.03,1051.29,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,1,0,0,0,1,2,0,1.0,5,0
CUST009444,19,57.33,1103.7,Month-to-month,Bank transfer (automatic),No,Male,No,0,1,1,1,0,2,2,1.0,2,0
CUST009445,1,57.33,57.56,Month-to-month,Mailed check,No,Male,No,1,0,0,0,1,2,2,4.69,14,1
CUST009446,72,49.57,3436.96,Two year,Bank transfer (automatic),No,Male,No,0,0,0,0,0,3,0,1.0,13,0
CUST009447,37,82.46,3024.25,Month-to-month,Electronic check,DSL,Male,No,0,1,0,1,1,2,0,10.07,99,0
CUST009448,11,86.22,919.53,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,0,0,0,1,2,0,20.76,9,0
CUST009449,11,63.39,703.38,Month-to-month,Mailed check,Fiber optic,Male,Yes,1,0,1,0,1,2,1,3.18,10,1
CUST009450,17,31.0,533.52,Month-to-month,Mailed check,Fiber optic,Female,No,0,1,0,0,0,3,0,8.28,21,1
CUST009451,29,75.08,2107.72,One year,Mailed check,Fiber optic,Female,No,0,0,0,1,1,1,2,19.59,5,0
CUST009452,4,75.55,299.15,Month-to-month,Electronic check,Fiber optic,Female,No,1,0,1,0,1,2,2,2.07,84,0
CUST009453,6,59.58,353.34,One year,Electronic check,DSL,Male,No,0,1,1,0,1,2,2,6.27,91,0
CUST009454,58,111.68,6492.53,Two year,Bank transfer (automatic),DSL,Female,No,0,0,0,0,1,1,2,6.98,4,1
CUST009455,8,25.9,212.89,Month-to-month,Mailed check,Fiber optic,Female,No,0,1,0,0,0,2,3,14.09,23,1
CUST009456,14,20.0,276.97,Two year,Electronic check,No,Male,No,0,1,0,0,0,3,4,7.53,10,0
CUST009457,61,46.73,2934.26,Two year,Electronic check,Fiber optic,Female,No,0,1,0,0,1,3,3,12.28,33,1
CUST009458,32,82.76,2642.69,Month-to-month,Bank transfer (automatic),DSL,Male,Yes,0,1,0,0,1,3,3,2.59,38,0
CUST009459,12,38.6,453.92,Month-to-month,Credit card (automatic),No,Male,No,1,0,1,1,1,2,2,9.57,4,0
CUST009460,34,40.48,1370.97,Two year,Electronic check,Fiber optic,Male,No,0,0,1,0,0,1,0,5.63,34,0
CUST009461,1,88.78,90.18,One year,Mailed check,Fiber optic,Male,No,0,1,0,0,1,5,0,6.53,33,0
CUST009462,39,76.56,2902.57,Month-to-month,Credit card (automatic),DSL,Male,No,1,1,1,0,1,1,2,9.56,12,1
CUST009463,20,74.43,1506.25,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,0,0,3,1,13.53,23,1
CUST009464,50,84.54,4140.62,One year,Electronic check,DSL,Female,Yes,1,0,0,0,1,4,1,2.09,4,0
CUST009465,72,54.37,3990.28,Month-to-month,Credit card (automatic),No,Female,Yes,0,0,0,1,1,3,1,2.31,18,0
CUST009466,72,55.53,4043.99,One year,Electronic check,Fiber optic,Male,Yes,0,1,0,0,1,2,0,55.14,12,0
CUST009467,71,85.24,5980.98,One year,Bank transfer (automatic),Fiber optic,Female,No,1,1,0,1,1,2,1,1.0,21,0
CUST009468,21,31.38,666.95,Two year,Mailed check,Fiber optic,Female,No,1,1,0,0,1,1,2,1.0,6,1
CUST009469,13,20.0,264.02,One year,Electronic check,DSL,Female,No,0,0,0,1,0,3,2,5.75,10,0
CUST009470,18,54.17,969.85,One year,Electronic check,Fiber optic,Female,No,0,0,0,0,0,3,3,6.33,24,0
CUST009471,35,88.27,3054.88,One year,Mailed check,Fiber optic,Female,No,0,0,0,0,1,3,2,10.05,133,0
CUST009472,64,71.39,4585.68,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,0,0,1,1,1,5,19.62,18,1
CUST009473,6,86.43,510.18,One year,Electronic check,DSL,Female,No,0,0,0,0,0,4,0,19.93,12,0
CUST009474,72,20.0,1457.7,One year,Bank transfer (automatic),No,Male,No,0,0,0,0,0,3,1,8.14,5,0
CUST009475,50,72.89,3710.74,Two year,Mailed check,Fiber optic,Female,Yes,0,0,0,1,1,1,2,11.27,33,1
CUST009476,72,81.35,5865.86,One year,Mailed check,DSL,Male,No,0,1,0,0,1,2,1,8.5,27,0
CUST009477,63,31.23,1942.67,One year,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,0,3,0,1.43,25,0
CUST009478,9,86.55,781.57,Month-to-month,Electronic check,No,Female,No,1,1,0,1,1,2,1,23.13,1,0
CUST009479,3,62.21,181.83,Two year,Mailed check,Fiber optic,Female,No,1,0,0,0,1,1,0,14.89,38,0
CUST009480,3,120.0,360.92,Month-to-month,Mailed check,Fiber optic,Male,Yes,0,0,0,0,0,1,1,1.0,24,1
CUST009481,10,20.0,205.9,Two year,Mailed check,Fiber optic,Male,No,1,0,0,0,1,3,0,33.81,1,0
CUST009482,28,99.23,2801.79,Month-to-month,Mailed check,DSL,Female,No,0,1,0,0,0,1,0,14.83,23,1
CUST009483,48,55.15,2580.9,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,1,0,0,0,1,1,17.97,34,0
CUST009484,68,24.57,1693.86,Two year,Bank transfer (automatic),Fiber optic,Male,No,0,0,1,0,1,4,2,5.9,3,0
CUST009485,29,51.83,1474.91,One year,Bank transfer (automatic),DSL,Female,No,1,0,1,0,1,3,1,18.88,85,0
CUST009486,1,71.94,70.99,One year,Credit card (automatic),DSL,Female,Yes,1,0,0,0,1,3,5,3.26,55,1
CUST009487,6,90.94,536.75,Month-to-month,Credit card (automatic),DSL,Male,No,1,0,1,0,0,2,1,1.36,0,0
CUST009488,3,108.05,320.88,Two year,Mailed check,Fiber optic,Male,No,1,0,0,0,0,3,0,1.0,5,0
CUST009489,13,100.55,1295.94,One year,Mailed check,DSL,Male,No,1,1,1,0,1,3,1,2.43,32,0
CUST009490,20,40.87,805.52,Month-to-month,Bank transfer (automatic),No,Male,No,0,0,1,0,1,5,1,16.39,6,0
CUST009491,1,93.25,92.34,Two year,Electronic check,Fiber optic,Female,No,1,1,0,1,1,2,1,8.28,45,0
CUST009492,12,74.78,906.55,One year,Mailed check,Fiber optic,Female,No,1,1,0,0,0,2,2,3.43,11,0
CUST009493,5,48.63,244.13,Month-to-month,Mailed check,Fiber optic,Male,Yes,0,0,1,0,0,1,0,2.06,58,1
CUST009494,31,59.7,1843.81,Month-to-month,Credit card (automatic),DSL,Female,Yes,0,0,0,0,0,3,0,2.36,2,1
CUST009495,18,47.25,850.24,One year,Credit card (automatic),DSL,Male,No,0,0,0,0,0,2,4,9.01,15,0
CUST009496,20,65.93,1369.96,Two year,Credit card (automatic),Fiber optic,Female,No,0,1,0,1,0,1,2,1.42,88,0
CUST009497,16,46.76,734.06,Month-to-month,Mailed check,Fiber optic,Female,No,0,1,1,1,0,2,2,1.16,7,1
CUST009498,72,39.3,2839.05,One year,Mailed check,Fiber optic,Female,No,1,0,0,1,0,1,1,8.05,23,0
CUST009499,7,76.98,534.41,One year,Electronic check,DSL,Male,No,0,1,0,0,0,2,1,16.93,8,0
CUST009500,21,80.72,1680.47,Month-to-month,Credit card (automatic),DSL,Male,No,1,0,0,0,1,5,2,12.02,12,0
CUST009501,39,60.31,2294.49,Month-to-month,Bank transfer (automatic),No,Male,No,0,0,0,1,0,3,3,1.0,2,1
CUST009502,24,99.19,2355.11,One year,Bank transfer (automatic),DSL,Male,No,1,0,0,0,1,1,0,12.18,0,0
CUST009503,72,58.49,4225.6,One year,Electronic check,DSL,Female,No,1,1,1,0,0,2,1,18.66,4,0
CUST009504,14,57.43,790.37,One year,Mailed check,DSL,Male,No,0,1,1,0,0,1,1,9.51,10,0
CUST009505,18,81.51,1417.25,Two year,Mailed check,Fiber optic,Female,No,0,1,1,0,1,3,3,11.68,33,0
CUST009506,2,61.69,124.91,One year,Electronic check,No,Male,No,1,0,1,0,1,2,2,16.85,31,0
CUST009507,28,67.12,1835.54,One year,Mailed check,DSL,Male,No,1,0,0,0,1,5,3,6.02,21,0
CUST009508,10,20.0,207.57,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,0,1,3,1,6.24,17,0
CUST009509,5,65.42,334.35,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,1,0,0,0,2,0,7.44,19,1
CUST009510,23,20.0,468.18,One year,Bank transfer (automatic),No,Male,No,0,0,0,1,1,4,3,1.86,23,0
CUST009511,22,34.48,760.79,One year,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,0,1,3,0,4.51,35,0
CUST009512,2,31.62,62.9,Month-to-month,Electronic check,No,Male,No,1,0,0,0,1,2,2,6.05,38,1
CUST009513,35,38.94,1389.8,One year,Electronic check,Fiber optic,Female,No,1,0,0,1,1,2,1,1.0,64,0
CUST009514,29,51.28,1504.25,One year,Electronic check,Fiber optic,Male,No,1,1,0,0,1,3,1,5.21,13,0
CUST009515,6,52.84,315.53,Month-to-month,Mailed check,Fiber optic,Male,No,1,1,0,1,0,2,1,8.05,6,0
CUST009516,19,81.61,1504.8,One year,Credit card (automatic),No,Male,No,0,1,0,1,1,1,0,11.1,13,1
CUST009517,38,70.56,2652.84,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,0,0,1,2,3,1.0,20,1
CUST009518,22,20.0,453.87,One year,Electronic check,Fiber optic,Male,No,0,0,1,0,0,2,2,6.34,23,1
CUST009519,15,67.08,1041.04,One year,Electronic check,DSL,Female,No,0,1,0,0,1,1,2,11.44,54,0
CUST009520,11,72.96,804.17,One year,Bank transfer (automatic),Fiber optic,Male,No,1,0,0,0,1,4,2,1.64,4,0
CUST009521,28,56.79,1575.4,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,1,0,1,1,3,2,3.34,38,0
CUST009522,72,63.48,4555.21,Month-to-month,Bank transfer (automatic),Fiber optic,Male,Yes,0,0,1,0,1,3,0,1.0,24,0
CUST009523,33,69.76,2318.09,Month-to-month,Mailed check,Fiber optic,Male,No,0,0,0,0,0,3,1,4.05,18,1
CUST009524,2,84.11,166.92,One year,Electronic check,DSL,Male,No,0,0,1,0,1,3,2,2.44,63,1
CUST009525,18,25.63,451.47,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,1,5,3,3.52,23,1
CUST009526,66,58.89,3895.05,Month-to-month,Electronic check,DSL,Male,No,1,0,0,0,1,2,3,1.59,52,0
CUST009527,2,102.71,204.42,Two year,Mailed check,DSL,Male,No,0,1,0,1,1,3,1,2.57,44,0
CUST009528,72,100.42,7330.2,Month-to-month,Electronic check,No,Female,No,1,0,0,0,1,2,3,4.02,11,0
CUST009529,72,86.27,6055.29,Month-to-month,Mailed check,DSL,Female,No,0,0,0,1,1,4,0,1.0,30,0
CUST009530,2,78.42,157.6,One year,Electronic check,Fiber optic,Female,Yes,0,0,0,1,0,4,1,3.1,14,0
CUST009531,72,106.37,7846.8,One year,Bank transfer (automatic),No,Female,No,0,0,0,0,0,4,0,1.34,15,0
CUST009532,13,112.95,1451.15,Month-to-month,Electronic check,DSL,Female,No,0,0,0,0,1,1,2,21.82,65,1
CUST009533,55,61.77,3347.2,One year,Credit card (automatic),DSL,Female,No,0,1,0,0,1,2,0,3.68,12,0
CUST009534,16,40.76,651.8,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,1,0,0,0,1,1,4.01,73,0
CUST009535,17,58.24,988.35,Month-to-month,Mailed check,DSL,Male,No,0,1,0,1,1,2,1,17.47,54,1
CUST009536,30,120.0,3598.63,Month-to-month,Electronic check,No,Female,No,0,1,0,0,0,2,0,13.45,107,0
CUST009537,44,25.77,1125.25,Month-to-month,Bank transfer (automatic),DSL,Female,No,0,0,0,1,0,2,2,1.0,5,0
CUST009538,1,53.24,52.8,One year,Credit card (automatic),No,Male,No,1,0,0,1,1,3,2,1.0,3,0
CUST009539,26,29.68,792.04,Month-to-month,Electronic check,DSL,Male,No,1,1,0,1,1,2,0,15.01,1,0
CUST009540,6,68.12,400.29,One year,Credit card (automatic),No,Female,No,0,0,0,0,0,4,1,1.0,80,0
CUST009541,12,34.93,425.59,Month-to-month,Bank transfer (automatic),No,Male,No,0,0,0,0,1,1,1,4.91,0,1
CUST009542,12,62.28,762.27,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,1,0,0,1,2,0,1.27,0,0
CUST009543,18,20.0,353.8,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,0,0,0,0,3,3,4.6,8,1
CUST009544,12,80.44,949.96,Month-to-month,Electronic check,DSL,Female,No,0,1,0,0,1,3,5,1.85,28,1
CUST009545,3,95.56,286.24,Month-to-month,Mailed check,DSL,Female,No,0,0,0,0,1,1,1,8.09,2,1
CUST009546,4,55.4,222.05,One year,Electronic check,Fiber optic,Male,No,0,0,1,0,1,4,2,1.0,18,1
CUST009547,1,61.62,60.8,Two year,Electronic check,Fiber optic,Female,No,0,1,1,0,0,3,5,8.94,21,0
CUST009548,19,60.91,1145.72,One year,Bank transfer (automatic),No,Male,No,0,1,0,1,1,4,1,6.0,29,0
CUST009549,72,69.52,4940.86,One year,Credit card (automatic),Fiber optic,Female,No,0,1,0,1,1,4,1,7.46,21,0
CUST009550,3,64.05,193.38,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,0,0,1,1,2,3,3.46,180,0
CUST009551,72,84.2,6135.76,One year,Electronic check,Fiber optic,Female,Yes,0,0,0,1,0,4,1,21.67,44,0
CUST009552,39,95.83,3734.34,One year,Electronic check,No,Female,No,1,1,0,0,0,4,2,1.0,7,0
CUST009553,30,44.65,1321.13,Month-to-month,Mailed check,Fiber optic,Male,No,0,0,0,0,1,5,1,18.04,4,0
CUST009554,31,57.27,1786.67,Two year,Electronic check,No,Female,No,0,0,0,0,0,4,0,6.37,2,0
CUST009555,52,87.54,4705.9,Month-to-month,Electronic check,DSL,Female,No,1,1,1,1,1,4,3,15.01,7,0
CUST009556,3,29.46,87.41,Month-to-month,Credit card (automatic),DSL,Female,No,0,0,0,0,1,2,3,13.04,0,0
CUST009557,21,20.0,418.09,Month-to-month,Credit card (automatic),No,Female,Yes,1,1,0,0,0,2,2,2.26,5,0
CUST009558,35,70.66,2447.6,Two year,Credit card (automatic),No,Female,No,1,0,1,0,1,4,2,1.94,29,0
CUST009559,26,77.41,2055.87,Two year,Mailed check,DSL,Female,No,0,0,1,0,1,3,1,5.47,5,0
CUST009560,53,46.94,2485.88,Two year,Mailed check,No,Male,No,0,1,0,1,0,2,0,9.92,16,0
CUST009561,2,50.53,97.0,One year,Bank transfer (automatic),No,Female,No,0,0,0,0,0,2,6,3.32,49,0
CUST009562,35,46.0,1589.31,One year,Electronic check,DSL,Female,Yes,0,0,0,1,1,3,1,17.85,64,0
CUST009563,22,43.33,943.06,Month-to-month,Credit card (automatic),No,Female,No,1,0,1,1,0,2,2,3.32,3,0
CUST009564,14,82.34,1160.01,Month-to-month,Electronic check,No,Male,No,1,1,0,0,0,1,0,1.0,32,0
CUST009565,12,35.49,426.22,Two year,Credit card (automatic),DSL,Male,No,0,1,0,0,1,1,2,10.71,10,1
CUST009566,29,58.36,1664.06,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,1,0,0,1,1,3,1,1.43,22,0
CUST009567,66,42.37,2789.74,Month-to-month,Electronic check,No,Female,No,0,0,1,0,1,2,2,19.94,1,0
CUST009568,20,28.62,570.54,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,1,1,1,2,0,8.55,22,0
CUST009569,52,86.75,4568.43,Month-to-month,Electronic check,No,Female,No,0,1,0,1,1,3,1,2.87,40,0
CUST009570,15,52.0,782.61,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,1,0,0,0,3,3,4.51,1,1
CUST009571,3,69.71,205.47,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,0,0,0,1,1,1,4.31,61,1
CUST009572,1,27.3,26.6,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,1,0,1,1,1,0,6.36,36,0
CUST009573,1,46.45,46.31,Month-to-month,Credit card (automatic),DSL,Female,No,1,1,0,0,1,3,0,2.03,40,0
CUST009574,14,83.9,1139.46,Month-to-month,Electronic check,Fiber optic,Male,Yes,1,1,0,1,0,3,0,1.0,14,1
CUST009575,12,120.0,1454.91,Two year,Mailed check,Fiber optic,Female,No,0,1,1,1,0,1,1,7.46,18,0
CUST009576,37,20.0,747.37,One year,Credit card (automatic),Fiber optic,Male,No,0,0,1,0,0,2,1,7.0,15,1
CUST009577,40,59.97,2473.88,One year,Mailed check,No,Female,No,0,1,0,1,1,4,2,3.7,37,0
CUST009578,1,75.31,76.02,One year,Credit card (automatic),Fiber optic,Male,No,1,1,0,0,0,4,2,16.74,5,0
CUST009579,7,49.6,347.94,Month-to-month,Mailed check,DSL,Female,No,0,0,1,0,1,2,2,11.57,2,1
CUST009580,9,86.24,764.48,Two year,Credit card (automatic),No,Female,No,0,0,0,1,0,1,3,1.92,31,0
CUST009581,23,43.33,985.63,Two year,Credit card (automatic),DSL,Male,No,0,0,0,0,0,2,0,6.29,53,0
CUST009582,4,68.85,275.06,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,0,0,0,0,2,0,1.0,6,1
CUST009583,4,51.95,204.56,Month-to-month,Credit card (automatic),DSL,Female,No,0,1,0,0,1,2,2,2.71,38,0
CUST009584,72,95.49,6596.56,One year,Electronic check,No,Male,No,1,0,0,1,1,2,1,19.7,11,0
CUST009585,48,48.09,2342.73,Month-to-month,Mailed check,DSL,Male,No,0,1,0,1,0,3,4,17.85,11,0
